"1" "2" "3" "4" "5" "6" "7" "8" "9" "10" "11" "12" "13" "14" "15" "16" "17" "18" "19" "20" "21" "22" "23" "24" "25" "26" "27" "28" "29" "30" "31" "32" "33" "34" "35" "36" "37" "38"
"M91669_s_at" 4.32192809488736 6.81883441894332 4.32192809488736 7.78204983314599 6.82554464053287 7.474666585513 5.71098764264776 6.99465117600776 6.0050335229501 6.80192103600698 7.08438881675563 7.83072367988168 6.53117622614071 4.32192809488736 7.23538444155577 5.38869710710006 7.60878979292404 4.32192809488736 7.83712993694938 6.75066291630174 6.57105402598886 7.45846057904875 7.73835897261602 7.31788859365731 4.32192809488736 7.07089770695611 6.77617326680932 7.33280213815537 6.8586354270013 6.31336043172124 7.65670710822457 8.20392751495417 6.01093291796617 8.09442499664421 7.23160015581276 7.43988554912135 6.81175493380405 7.58713597856151
"M92287_at" 12.2030259512694 12.6703068295775 11.7834937027983 12.2143990126521 11.7943303555751 11.6809956146009 13.2296410453526 13.023658615392 11.8834773286684 10.6261172765117 10.8497960222456 11.6234363233091 11.6382572690268 9.54242098330833 12.1463258224588 12.0992180222307 11.0083733312165 12.4551446815505 11.9252616158732 11.1727071246155 12.0501887675964 11.9789079874164 12.274539080653 11.5501012247683 12.7507593175103 10.8802279574957 12.2998105220673 8.93431163636326 7.64290673594586 9.98134194882315 9.62065392909873 10.655177620503 10.2556342776329 10.9693675857273 9.51102436144411 10.0906521973108 9.85322746515694 10.4272852725868
"M92357_at" 6.71857793846216 6.36032730853432 4.32192809488736 7.49417135633472 6.84400367277294 7.01885902725132 5.36078934057699 4.32192809488736 6.43089266608044 4.32192809488736 7.8867394498027 4.32192809488736 4.89162383895521 5.59756253750079 8.91902011163357 4.32192809488736 5.23739867579694 6.35917158064997 6.84779915519546 8.21201633493135 6.30233829342516 7.34067001551571 5.74004701085257 7.35627820388118 6.87829296888652 4.32192809488736 4.32192809488736 8.42973707925948 4.32192809488736 10.7272711315109 8.58901044155826 6.01475462891858 4.32192809488736 6.11812143722704 10.9043375201945 7.43988554912135 8.28740862230211 8.83994964533089
"M92432_at" 4.32192809488736 4.32192809488736 4.32192809488736 6.32997332344338 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.11607030891478 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.68723753616011 7.00946032924907 4.32192809488736 4.32192809488736 4.32192809488736 7.86434907819569 4.32192809488736 6.68502537875113
"M92449_at" 8.19138394837526 6.54608213157739 8.20521448653005 8.66519564315299 8.73604582022956 9.10477115769943 8.1618611698016 7.6892623716376 8.59540472277399 8.20154358673771 10.2883500616692 8.38903689788653 8.57464331750658 8.02265982700393 6.71623282565675 7.4636319207043 8.41412885514436 9.23336739118751 10.2375559194772 8.63514530026957 8.52757989035645 8.24774017072619 9.04108270770151 9.00155634545485 7.32192809488736 9.86683153737703 8.61180137923481 8.23033651813813 9.17328263396547 8.88794206320494 7.78299820892041 7.97938758646191 8.03479896257727 4.32192809488736 8.89868093609391 8.43012237772179 8.56384854188307 8.33633037430098
"M92843_s_at" 9.98224307005225 10.2506568340364 10.5425228074281 10.7618355094847 11.7478727547476 11.5833178681375 11.0297957681668 10.7513017984663 9.7399582159585 10.2568604454867 9.23178960603836 9.54879656400451 9.36833414111561 10.3556698568172 11.8135597078728 10.3335378992513 12.9466898885927 10.1542351851337 10.6522553236535 11.4584605790488 9.33556665503112 10.1076128554583 10.6724020785125 9.88413034324854 10.2750217551957 9.96502477159327 9.03675202091681 11.2267369876148 7.89959543090716 12.8015701019932 12.0722560357716 9.77055522923967 13.5912516651531 9.9083531138239 12.0501887675964 10.1833742011076 12.0599225473872 12.3131515552245
"M92934_at" 10.7223581634534 9.66177809777199 9.28935156444622 13.3068936351598 7.9423601651368 7.78239476920045 11.4988098497486 9.47215638897332 6.78429044473447 4.50110386859662 5.15721394969276 11.1252095223585 4.32192809488736 6.31240532076886 7.97569715313723 12.8989245266751 10.6647396583317 7.95105460171329 7.13860863448556 5.92699816905709 6.61896501423301 5.9018196060611 6.14626719657584 6.4761599483504 5.92855733384831 6.02149141629751 4.32192809488736 6.31622197654215 7.66589687696448 7.95939191301422 6.4901647461769 5.34639709048126 7.91807860950691 6.57524066554116 6.70299283858651 6.99509766955057 6.05356868153896 7.6150971967933
"M93056_at" 6.02149141629751 8.87538561112516 10.3646674585007 8.88850293990447 4.32192809488736 10.2228107879936 8.63328206276927 9.4578938373147 8.57035507000839 11.3068861422943 8.18121765703516 9.06193958843812 7.75409633403786 8.21878626520511 6.2084269016647 9.72997844393072 8.80192103600698 7.17807509988577 4.32192809488736 9.74341717354293 5.39547776367209 4.32192809488736 9.88852296718287 8.32512789626512 9.87419270791286 6.24817726589654 4.32192809488736 11.3639762160168 9.41312682891424 10.7674330883745 10.0119260663068 7.76452243898199 9.76085123483691 11.6032969138064 10.8184350162586 10.4243044396231 9.69833912675676 11.2360378021913
"M93221_at" 5.9976251928121 4.32192809488736 4.33515525405935 6.3809736385846 6.43922943069532 4.32192809488736 8.44097841716913 5.31431491077749 7.25054776029217 4.32192809488736 4.32192809488736 7.20031787486677 5.0773779416461 6.15614962279765 4.32192809488736 6.73720286002331 6.68779004591636 5.73827007376269 6.25266543245025 6.3640194283764 6.53793359231601 6.9603068448962 4.6828098241193 4.32192809488736 6.92699816905709 5.99494885372281 6.8049801148697 5.52438706047807 4.32192809488736 6.23109483355159 6.03400251351186 4.32192809488736 4.68944630674856 5.32145344607871 10.0217836076992 5.73221206419557 5.99345985055535 5.56665495246269
"M93415_at" 6.0561385496837 4.32192809488736 4.4594316186373 6.11291957073608 6.58851739789778 4.32192809488736 5.18043265926071 4.32192809488736 6.57105402598886 4.83488682422869 6.90894560450598 4.88778177266081 5.79099147584872 6.26234215745459 6.2084269016647 4.70699577858673 4.9832936672676 5.62243720613982 4.32192809488736 7.18056352188866 6.20173702503261 5.42272873567485 5.876516946565 4.32192809488736 4.32192809488736 4.32192809488736 7.88079184065346 6.7954416005141 7.62301509320578 8.60995631414457 4.32192809488736 4.32192809488736 5.8252098696668 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.40043006856608
"M93425_at" 6.94667546171438 5.24392558288609 8.02674182863026 6.51403918193851 6.25689147418926 9.46814168857105 8.59471746798634 6.81967490544591 7.27869398280427 7.63002757416845 7.39130012690333 8.20328359838874 8.39947469717791 7.60343113558993 8.72469334861516 7.32761173339095 8.36055834305173 6.64195665685924 6.95939191301422 7.55962866341533 5.22881869049588 4.32192809488736 4.32192809488736 4.32192809488736 5.58891184630513 4.39592867633114 7.50288413345397 7.56865619434398 5.81614156694192 7.77712551222806 8.42001560110296 8.31455343190573 7.98793713763845 9.20765657413502 8.56224242422107 7.56163966881607 6.85667124012078 8.15108331950841
"M93426_at" 6.57344787892895 5.00059309149484 4.75769703575029 6.48805152616982 7.37389543395062 7.15321866870991 5.90372331652984 5.45077715332676 5.4884744178747 6.7214590078987 6.49417135633472 5.15614962279765 6.04726744243707 10.7618355094847 6.48889718565528 6.32050367972387 6.72612850918205 6.67614267214176 10.4392567749214 6.01446101030743 5.43682110697804 6.07230893179806 6.55882347570592 6.36953995185061 6.44207045797586 5.84878764104495 7.07569024984799 6.47530678744979 7.47413286679843 6.25738784269265 5.30953618815424 6.58337973035847 5.56465093069179 5.41028396930821 6.53302228530608 6.23185275058551 5.78927622770839 4.86451199333797
"M94055_at" 4.32192809488736 7.37858006933252 4.32192809488736 4.32192809488736 6.2343762688796 4.32192809488736 4.57464331750658 4.32192809488736 5.98209292226205 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.35627820388118 6.64878330228253 5.38869710710006 4.32192809488736 4.32192809488736 5.876516946565 4.32192809488736 7.32973733832126 7.00710105637514 4.78549548809386 5.97938758646191 6.29558770270858 4.32192809488736 6.16013680647109 5.36678233067162 6.11154753540595 5.54201361494733 4.32192809488736 5.06041151669582 4.32192809488736 4.32192809488736 4.79099147584872 6.65218454953387 4.32192809488736 4.32192809488736
"M94077_at" 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 8.46234082206561 4.32192809488736 4.32192809488736 5.3417236330712 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.12928301694497 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.65086279493763 7.47679948809086 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.5843691653063
"M94167_at" 4.32192809488736 8.13138315801539 4.32192809488736 4.32192809488736 4.32192809488736 7.78239476920045 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.71641335434883 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 9.45497564359004 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.73720286002331 7.56485145818407 4.32192809488736 8.48593520623496 4.32192809488736 8.29950930167978 6.37412430601279 7.73862563631307 4.32192809488736 7.17597625239301 4.32192809488736
"M94250_at" 11.3347878326021 4.32192809488736 4.32192809488736 4.32192809488736 10.3596339829106 8.3179480801037 11.0263778334118 9.62705383421019 9.81099435297233 5.98868468677217 6.82554464053287 9.58597555122094 9.46180252310004 8.20701432017753 11.5380740347635 4.32192809488736 9.56098639948529 6.24041476408894 10.9675296487831 7.67586420438328 7.18056352188866 5.11456429260248 4.32192809488736 8.76975086355279 4.32192809488736 4.32192809488736 4.32192809488736 6.73720286002331 4.32192809488736 4.32192809488736 9.3312116124393 5.16199372780609 9.63373615005427 4.32192809488736 8.52901950063788 7.24830212591141 9.61567803087786 4.32192809488736
"M94345_at" 6.95603218979588 11.836517580994 11.3512007894728 11.8589216476234 4.32192809488736 9.79864232739133 9.77563193813205 11.2524942656374 10.6773719288725 10.0055876171463 9.87419270791286 8.79693615678667 7.20328359838874 5.9125742341121 7.53732059250187 12.1212864126715 10.3830789739683 10.1396186658266 6.51528485337082 11.8761231000718 11.6724020785125 11.1288761846706 11.5764719152898 11.1441215259206 11.3155816027825 11.2110077091438 10.0020007073806 10.4568677383803 10.8221095509762 11.2879553393077 10.1976047055847 5.9276220371926 9.3836474565357 10.2033158010436 11.8761231000718 11.033911980109 11.8834773286684 9.6733090755617
"M94633_at" 7.93617297846541 9.37806664457106 8.97286645128946 9.14012341644956 9.01063852044635 6.01973702405753 7.49100916823255 9.09178333390287 7.74483383749955 4.32192809488736 7.4414153326906 7.76530791163489 9.99029060694105 8.12330461492604 4.32192809488736 9.15248499885523 6.41540821003477 7.92035285541508 7.86182153812918 4.32192809488736 7.65943263303674 8.21546913683686 7.13793488719787 8.55034176150611 4.32192809488736 4.32192809488736 7.59579729285557 6.55013920691948 4.32192809488736 5.81614156694192 4.32192809488736 6.72469334861516 6.06665573083061 5.32145344607871 5.33468493782343 6.59873816845615 4.32192809488736 6.25266543245025
"M95178_at" 7.75092731565021 8.74133392304893 7.92324928420819 6.51403918193851 8.8586354270013 9.08969438854892 8.20231718434732 7.75348068094922 7.48307324092301 7.9238747752394 7.96919715400712 4.32192809488736 4.32192809488736 4.32192809488736 8.29637287575589 8.2616619471829 8.29540644822742 8.20701432017753 4.32192809488736 6.09470278523482 9.0800460891703 8.77478705960117 7.56485145818407 4.32192809488736 7.39141319520865 8.41685307248992 8.5764346201259 8.79693615678667 7.29026141860883 9.5304576758191 9.38424412224308 7.98898359800102 9.29111009843382 9.30348035567994 9.40760320971206 9.44228876697845 9.83526091862749 8.13645153468604
"M95623_cds1_at" 8.58456697089253 9.2011566323212 7.79953725987483 9.04295530898599 9.2644426002266 9.19844504145236 7.71297944032213 8.17807509988578 8.68012814811173 6.84680999160451 7.9985162036737 9.68949228686238 8.71057989050198 8.7176313325055 8.72469334861516 8.18644008822533 9.89489752089101 8.73332757885788 7.96479683968019 8.67971157885466 8.97286645128946 9.35801492618178 8.18383123572257 8.97358408788816 8.68410264444344 10.2452712200401 9.69234019572576 8.71365783421583 10.6092759580646 7.61751579759594 11.371289455519 11.3260598363921 8.99907280614754 10.9376254828746 8.42449782852791 8.70126085684266 8.51066007736656 9.21904111329637
"M95740_at" 4.83555181388826 4.32192809488736 5.10852445677817 4.32192809488736 8.48815726071792 4.32192809488736 4.32192809488736 4.32192809488736 7.0828493447708 4.32192809488736 6.76644172879155 7.66159060085303 6.88585689573632 6.06495544184077 8.48974234973387 6.71532984318946 6.20714279384438 4.32192809488736 7.61703240169901 4.32192809488736 5.8967307293883 4.32192809488736 4.32192809488736 5.69751632293433 5.49816687026188 4.32192809488736 4.32192809488736 4.32192809488736 8.301616524858 8.29679548431189 6.44990884451879 6.31979094440717 5.76853259153562 9.00196368244724 7.11017419399726 5.39547776367209 4.50110386859662 6.27195440905384
"M95767_at" 5.79030562128819 7.18852377884339 7.32973733832126 5.47060536262564 6.00532906633757 6.10190657801366 7.02265982700392 6.33044517791722 6.27906069198842 7.89903885092912 7.7048137337429 5.77686587125896 5.65142940947953 7.22374770094846 4.32192809488736 7.87603219714871 7.59638594775971 7.03371278662246 7.65990203113455 8.02426484820105 6.99316186541727 6.49058701898568 6.70353934848921 7.27600193020808 6.95051752800878 6.88681965522543 4.32192809488736 7.58970041972782 7.34102130687109 8.12588923734915 4.32192809488736 5.19915571276607 6.97547090126804 7.40715593175439 8.22850227530854 6.83155727038323 6.33609542681396 7.22641219278878
"M95787_at" 6.45597606000108 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 6.15827749197527 7.760501108627 8.54598055837068 7.06693891760959 8.34651373316564 8.15641577814217 4.95419631038687 9.7377143317852 7.61286849729104 8.49753673483326 7.65501280968469 8.1544184151748 8.26561504648446 6.77894169181981 7.74607227834894 7.65943263303674 4.32192809488736 4.32192809488736 6.8586354270013 5.4842399122198 4.32192809488736 8.80243133314401 9.08585678189228 8.90862963975638 4.32192809488736 6.48551156945585 9.09014725012362 8.81807756221133 8.43835414170085 4.32192809488736 4.32192809488736 7.99494885372282
"M95809_at" 6.92699816905709 6.73915881588461 7.86662821775483 6.27661420159226 6.54811209538618 6.54912600718622 6.98299357469431 8.28296646775034 6.06835401830263 7.91005093650185 7.03400251351186 6.29316910190594 8.02935988668677 6.91414905693073 4.32192809488736 8.25310103817686 6.57265036921219 5.88778177266081 5.69751632293433 4.32192809488736 6.11017419399726 4.32192809488736 6.43375014176611 5.84615017222832 4.32192809488736 7.91619375997471 7.76957688766583 4.32192809488736 4.32192809488736 5.67465688927008 4.32192809488736 7.11757475474953 4.32192809488736 6.67428520434186 4.32192809488736 7.3382085780369 5.88135550350138 4.32192809488736
"M95929_at" 4.32192809488736 7.78239476920045 8.35274040799389 7.78204983314599 5.9781835846888 4.32192809488736 5.36078934057699 6.92058791774406 8.8795429458025 4.32192809488736 4.32192809488736 9.27762388163664 7.53772928798361 6.75453592544895 8.25782202508533 7.20031787486677 4.32192809488736 8.62556466247162 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.69879603730401 7.19112416714814 8.46169483920069 4.32192809488736 4.32192809488736 7.78944784431965 4.32192809488736 8.18383123572257 4.32192809488736 4.32192809488736 6.50110386859662 9.14432281816206 8.81369682061899 4.32192809488736 4.32192809488736 8.78360139634364
"M96233_s_at" 8.22653895068905 10.0184564334044 7.32973733832126 8.91312561766205 8.82378622620807 9.39138492896307 7.75189636557214 4.32192809488736 8.87210781499932 8.52901950063788 4.32192809488736 9.88758138443341 8.47924843409685 6.78893293322946 7.72747267683811 7.80260139208697 9.32423977420012 9.42786416447219 8.17124265158495 9.41860164257433 4.32192809488736 10.6445915869553 7.88103343741211 10.8129900230914 6.31669834935179 4.32192809488736 10.2924881392412 9.84348721085304 10.0720797016753 9.90382239932517 8.8227804549194 9.92313197444318 8.68640837458245 4.32192809488736 8.46964181723952 10.3907346524161 9.71557821971429 9.09969385512455
"M96326_rna1_at" 9.50018669873527 9.8123884450077 9.86259657754209 9.71261749976808 10.3730654682231 11.006455270413 7.35384327496412 8.89417954385896 8.95557343891781 4.32192809488736 4.32192809488736 5.8592895621478 4.32192809488736 8.96278187559568 9.90491186118656 9.36228992362475 9.22647557313106 4.81950684731294 7.57802502408014 8.49185309632968 10.0387204859748 10.1041848995624 9.98662799386546 6.69275313498051 9.6496343661402 9.71992915616971 10.6773719288725 13.6295723179257 10.7476629989227 12.2242714717963 12.8015701019932 11.531804664231 9.00997590629533 13.9610307546915 12.702457513632 12.9966593096535 9.78919041174662 11.7834937027983
"M96740_at" 5.20739970686097 5.5173585852801 4.32761173339094 6.3809736385846 7.06353700200486 4.32192809488736 4.70189919731553 4.32192809488736 4.32192809488736 7.19579308721299 7.17951628834961 5.11948723780324 5.40043006856608 7.81344367921623 6.25490429062316 4.59442282997022 6.52191033018585 8.00488572854943 6.97607416075452 5.61354716168219 4.32192809488736 4.32192809488736 5.01063852044635 4.32192809488736 6.06750512446179 6.38142910663602 7.0217836076992 5.9244999952019 4.32192809488736 5.84019817874462 5.7221783771686 4.83422152791029 6.22577823617583 6.33209545431029 5.29703691934565 4.32192809488736 6.36309728386377 5.4714613074985
"M96759_rna1_at" 6.75646853798295 6.99196930900228 6.15455165877138 6.24817726589654 6.58851739789778 5.98028992884985 4.32192809488736 7.95373697526783 6.80192103600698 6.48190562540478 6.86744132437664 5.74288556571002 5.8375449457377 7.30402101714941 4.32192809488736 4.32192809488736 5.94621372541955 5.88778177266081 8.03226327877332 7.2116321796792 5.16358347456848 6.2424219922957 6.93926988861864 7.84722222552476 4.32192809488736 6.16172859961627 7.9409703597986 6.3852947903572 9.00155634545485 4.32192809488736 6.3417236330712 7.23336739118751 7.39457551533693 9.05145939948678 7.33750453814938 6.04180322664017 7.27244562289614 5.75418426303627
"M96843_at" 7.43331089833422 7.75848623226704 8.57916704495994 5.50487124499193 8.36055834305173 10.6567071082246 6.8586354270013 6.77651961059706 4.32192809488736 4.65971429022194 8.73390730578813 7.7358677317167 9.64399855397143 7.64651134111868 6.5792166775407 4.32192809488736 10.3772676204755 8.12955417473937 6.20173702503261 8.78161854707035 4.32192809488736 5.65142940947953 4.32192809488736 7.15827749197527 4.32192809488736 9.00997590629533 4.32192809488736 4.32192809488736 5.94282313621878 9.25048542873567 6.06296923535413 5.82621394930892 7.24442643171628 7.92808976131435 9.16427843830117 7.82537726481009 6.51963625284321 9.05895300917614
"M96944_at" 7.21431912080077 4.32192809488736 4.32192809488736 7.55660688955164 7.15641577814217 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 5.15721394969276 4.32192809488736 4.32192809488736 4.32192809488736 5.72576985286177 4.32192809488736 4.32192809488736 4.32192809488736 7.61703240169901 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.27244562289614
"M96956_at" 4.6316557361692 6.474666585513 4.32192809488736 4.32192809488736 7.42427681052045 4.32192809488736 4.32192809488736 4.94313170108807 6.80192103600698 4.32192809488736 6.25490429062316 7.03660744056484 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 5.41563059077369 4.32192809488736 4.32192809488736 4.32192809488736 5.19242260575698 6.31717456491673 4.32192809488736 4.32192809488736 4.68944630674856 4.32192809488736 6.92637403102405 4.32192809488736 6.33209545431029 6.08857904636667 4.32192809488736 4.32192809488736 6.44599497463743 4.32192809488736 4.32192809488736 5.45077715332676 4.32192809488736
"M96980_at" 7.03660744056484 7.29776098211663 7.7262181593322 7.96972731992044 8.31574544638393 7.76530791163489 7.90910356093477 4.32192809488736 8.16457617745007 4.32192809488736 8.35517719743018 7.29462074889163 4.32192809488736 9.16946353943165 7.91807860950691 7.51466215209898 7.60878979292404 6.84779915519546 5.85240630568296 4.32192809488736 8.17781291087262 8.41312682891424 7.73256912273987 8.52449016535865 7.96730211230434 8.07540877583659 8.5764346201259 8.30354043918331 7.58397347275283 8.70826711564719 8.41050714125403 8.74735382947806 8.13847391019719 6.93011481542124 4.32192809488736 7.23513246442808 7.32192809488736 8.3632125841668
"M96995_s_at" 10.1833742011076 10.7128663436529 10.2493629999647 10.4802587434014 9.92941415677929 10.2598051965522 10.0119260663068 10.7372918246606 10.7998993366846 10.5794400030263 10.7592969012915 9.51813546690621 9.81519366574283 9.49816687026188 9.67998930505692 10.4843989306869 9.86104608212859 10.354510390366 4.32192809488736 10.0787477389905 9.96502477159327 10.6143466065009 10.2128803104283 9.3496886218286 10.089938254753 10.0945465357342 9.92777796208234 10.3412554535958 10.4408691676109 10.878948333778 10.1943518737491 10.1999628690946 10.3684490236639 10.3925998777087 8.90941942191926 11.0612823605872 10.3490629352299 10.4508449679483
"M97347_s_at" 4.32192809488736 5.19915571276607 6.6920189390151 5.67836848133753 6.56865619434398 4.32192809488736 4.70189919731553 7.91312561766205 4.37595397656987 7.98644087631278 4.32192809488736 4.32192809488736 8.73689144058284 7.4761599483504 4.32192809488736 4.70699577858673 5.60460199596061 4.32192809488736 5.95297109159486 6.45554353262836 6.00946032924907 4.32192809488736 5.97516917690411 5.02586808577068 4.82085076454183 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 5.02353551446079 4.32192809488736 4.32192809488736 4.32192809488736 7.6216663297972 7.51466215209898 4.32192809488736 4.32192809488736 5.08410903491806
"M97496_at" 8.16972725008282 7.69018181277565 7.48551156945585 7.90602028680208 7.48381577726426 4.32192809488736 4.32192809488736 4.32192809488736 7.79928162152192 7.97358408788816 4.32192809488736 7.96259163929375 7.42294999095339 4.32192809488736 8.03740245325684 4.32192809488736 7.51029570128314 6.57862097384733 8.95457897796846 7.93477719707538 8.80782094304187 5.60304063753885 7.9514381034144 8.20521448653005 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 8.39818112806252 7.39220442532103 8.47695932873815 8.40849734983419 4.32192809488736 8.35274040799389 7.82537726481009 4.32192809488736 8.77721204883492
"M97796_s_at" 9.65731844958129 10.8744151884153 9.99109289716791 9.6496343661402 11.1126624134838 13.1449265264293 8.92395294255396 9.27844945822048 7.78910459067994 9.02528529641075 10.1780423288648 8.93240903601475 10.5507974053738 8.88083210958962 9.56158942782981 7.98853520793031 12.5654278195153 10.8077574035893 10.0288875330909 11.2188659100697 9.29667475164176 9.88569637333939 9.31336043172124 9.82782320217058 8.26924973924596 10.9330694061361 9.55625393663468 8.04762620578433 9.72424456799721 11.4988098497486 9.84348721085304 9.75326074116057 10.5281199125696 10.0623834918763 11.2339349716974 10.5345588655354 9.89274251697152 11.9013333606641
"M97815_at" 9.2054074332848 9.33791526983639 6.55721175087315 9.76393305372018 9.56915607135979 8.69513669471842 4.70189919731553 7.35928719511017 9.19546934441135 8.49153668114234 8.47775826644389 8.14673613694756 6.82017896241519 8.82922200214615 7.95297109159486 8.91454249418013 8.51445452526681 8.45921588853732 9.50018669873527 6.7117122509206 9.18598387945834 8.79992063249082 8.17643563626598 9.15101653889225 8.86552979638054 7.53732059250187 9.38179906857735 9.32290656514672 9.49079810904984 7.52891671895858 8.35801492618178 9.22561970348544 9.23122118071119 8.08403908098003 8.18448389126 9.15588341834244 8.96927290392396 9.51813546690621
"M97935_s_at" 8.83994964533089 8.07103889157636 8.50654248183204 7.86141345534964 8.61286849729104 7.45705681144939 9.32725716122493 11.1150436501617 8.71542016687338 9.33433210000138 9.13148470024267 8.8952165071376 10.5072991241228 9.58318176191344 7.72747267683811 9.18075979357672 9.89981402859276 8.41050714125403 8.42449782852791 8.12330461492604 8.90941942191926 8.69559462046132 9.03877462595192 8.14720492494223 7.93135959120242 10.3284977827407 8.30672128940865 8.19993059151044 9.03935199265933 8.76587493159689 10.4583796295734 8.828387060841 8.7611137737429 8.46277131667258 7.94659851592696 6.88810233594197 7.77634644909642 11.5380740347635
"M97936_at" 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 9.85720347150817 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 5.26530660036247 7.33680015452034 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 7.86434907819569 6.85536029496844 10.570005464991 7.30989514192948 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 4.32192809488736 8.16490692667569
"M98045_at" 8.7848930922316 9.76770532066906 9.22149172700809 9.72213342709644 8.84284654119717 7.60108656025123 10.3380912619123 10.3986030715335 9.46814168857105 5.98868468677217 8.86930973230357 10.2598051965522 9.33068104729417 8.49269653104583 10.3535386196909 10.2568604454867 9.39621042519267 10.1264667434071 9.60674610842035 7.27563444261343 8.10232108600125 8.41312682891424 7.19397919109865 8.85096815098244 8.18487534290828 4.760501108627 6.8713378697322 8.2812589918073 7.75092731565021 7.79167700451017 4.32192809488736 7.03776367788651 7.45359555313085 6.98059058427261 7.38960303808172 9.42272873567485 8.79021986653791 7.94659851592696
"M98399_s_at" 5.33468493782343 6.67614267214176 4.39412417948439 5.35384327496412 5.71677434397686 4.32192809488736 4.32192809488736 4.32192809488736 5.59127627465336 6.80192103600698 6.07512724689806 8.2525409495095 7.23425019774386 6.44686564155637 5.63547947294478 4.32192809488736 7.79082004277373 4.32192809488736 7.20328359838874 7.68502537875113 6.57105402598886 7.23210530114036 6.80854086132775 6.61819227985948 6.92699816905709 6.60460199596061 6.08857904636667 6.57583776634607 8.69467862357919 10.2452712200401 9.41699192534428 9.35500327747165 8.11648076793625 9.40838561261996 9.59420181196276 10.4998327773348 4.78135971352466 7.56905610981179
"M98447_rna1_at" 8.53869947598898 7.96259163929375 4.32192809488736 8.40491745955839 8.9393858935269 8.8946582349127 7.8227804549194 6.70754077451624 8.47397271267432 5.70554144878526 8.07357785495517 7.39401132345579 4.99821926119228 8.38347693528488 8.40059859786256 7.56665495246269 5.57185241839489 7.03371278662246 6.82370243870966 7.37481070442756 5.73862563631307 8.68234782166847 8.21387164465626 7.38960303808172 7.23311506149017 6.5893061868955 8.30672128940865 8.34965952614263 9.24458291132433 8.31264415779297 5.13577677903047 4.32192809488736 5.19242260575698 8.40682038226087 4.32192809488736 8.69174351917127 7.02790599656988 8.40682038226087
"M98833_at" 8.69018181277565 8.93679289255418 9.3467178351736 8.53869947598898 8.41312682891424 6.98688991767374 8.49617049648445 9.53885260394549 9.29582933993231 8.85916693439771 8.14673613694756 8.69948113191486 10.3335378992513 9.64266927482428 7.82738449301686 9.57832302973567 7.10769888019433 8.35477135157438 9.10204476057599 7.31443417627095 7.03226327877332 6.12085174659775 8.21387164465626 6.69275313498051 6.61354716168219 9.05620986960565 6.38142910663602 7.77227115913581 7.23286268765223 6.35755200461808 7.10204476057599 6.58337973035847 6.63127280450381 7.31860226918058 6.77894169181981 7.1682102551347 8.09553583022432 7.12139718896375
